,pmi
防衛施設,-0.18696389473670733
平時,-0.18696389473670733
調達,-0.19059366278728615
今,-0.19493206438588426
際,-0.19581351001368993
それ,-0.1969142255898755
憲法解釈,-0.2002091214867281
重要課題,-0.2002091214867281
必要であると認識,-0.2002091214867281
重要な要素,-0.2002091214867281
事態,-0.2002091214867281
"賛成
・国際情勢",-0.2002091214867281
具体的な言及,-0.2002091214867281
引き上げ,-0.2002091214867281
向上,-0.20140457889150165
災害時,-0.20676652203288706
法律,-0.20827368132345842
準備,-0.21068042135402337
手段,-0.21068042135402337
在り方,-0.21068042135402337
国防,-0.21068042135402337
国際情勢,-0.21760086419859728
設立,-0.22618460788998873
混乱,-0.22618460788998873
多様化,-0.22618460788998873
スタンス,-0.22618460788998873
"
・海上保安庁",-0.22618460788998873
日米安全保障体制,-0.22618460788998873
軍隊,-0.22618460788998873
重要と指摘,-0.22618460788998873
防衛分野,-0.22618460788998873
防衛政策を支持,-0.22618460788998873
"

4. 集団的",-0.22618460788998873
支配,-0.22618460788998873
"
・他国",-0.22618460788998873
"賛成
・防衛装備",-0.22618460788998873
重要性を強調,-0.22851289764957974
防衛省,-0.23616805187417195
強化,-0.23794944946957503
経済,-0.23862921293807246
"
・国際情勢",-0.24145208002077712
信頼,-0.2452328028606831
国産,-0.2452328028606831
インフラ,-0.2515024158742785
推察,-0.2515024158742785
最大限,-0.2515024158742785
説明責任を重視,-0.2515024158742785
緊急事態,-0.2515024158742785
広範な安全保障,-0.2515024158742785
人々,-0.2515024158742785
一環,-0.2553411921814442
具体的,-0.25793330620456906
枠内,-0.2639249358728358
抑制,-0.2639249358728358
"
・防衛装備品",-0.2639249358728358
安定化,-0.2639249358728358
文民統制,-0.2639249358728358
戦略,-0.2687442223087847
国土,-0.2713050431704582
外交力,-0.2713050431704582
安全保障を重視,-0.2731415909777597
運用,-0.2842922386972695
外交,-0.2848681097180789
時,-0.28965418183865477
改善,-0.2943224130572067
役割,-0.2944446101612874
米,-0.2962025947921855
早期,-0.30029258004371057
"

５．集団的",-0.30029258004371057
安全を守るため,-0.30029258004371057
日米協力,-0.30029258004371057
引き合い,-0.30029258004371057
積極的な外交,-0.30029258004371057
自衛隊を明記すること,-0.30029258004371057
１．集団的,-0.30029258004371057
安全保障政策,-0.30029258004371057
連携強化を提案,-0.30029258004371057
他機関,-0.30029258004371057
最近,-0.30029258004371057
・ウクライナ,-0.30029258004371057
必要な場合,-0.30029258004371057
米軍再編,-0.30029258004371057
農家,-0.30029258004371057
その活動,-0.30029258004371057
とも,-0.30029258004371057
行財政改革,-0.30029258004371057
"
・災害時",-0.30029258004371057
民間,-0.30029258004371057
世界情勢,-0.30029258004371057
脱炭素,-0.30029258004371057
ハラスメント防止,-0.30029258004371057
いる中,-0.30029258004371057
明確な賛否,-0.30029258004371057
防衛庁,-0.30029258004371057
参加,-0.30029258004371057
ガバナンス,-0.30029258004371057
創設,-0.30029258004371057
"
・災害対応",-0.30029258004371057
防衛施設周辺,-0.30029258004371057
周囲,-0.30029258004371057
日本国憲法,-0.30029258004371057
日米地位協定,-0.30029258004371057
国家安全保障上,-0.30029258004371057
"
・国内",-0.30029258004371057
個人,-0.30029258004371057
アメリカ軍,-0.30029258004371057
輸出,-0.30029258004371057
